date,day_of_week,DJ_return,log_volume,log_volatility,train
2/19/1982,fri,-0.005637,0.079684,-9.608918698,FALSE
2/22/1982,mon,-0.015946,0.205431,-9.363002743,FALSE
2/23/1982,tues,0.002118,0.231786,-9.462574094,FALSE
2/24/1982,wed,0.01682,0.302385,-9.228229126,FALSE
2/25/1982,thur,-0.00115,0.12332,-9.332095549,FALSE
2/26/1982,fri,-0.001733,-0.086321,-9.43369357,FALSE
3/1/1982,mon,0.00484,0.101798,-9.507025517,FALSE
3/2/1982,tues,-0.003107,0.284395,-9.598056431,FALSE
3/3/1982,wed,-0.012992,0.375792,-9.459382028,FALSE
3/4/1982,thur,-0.009379,0.427839,-9.446611464,FALSE
3/5/1982,fri,-0.000235,0.32286,-9.551894077,FALSE
3/8/1982,mon,-0.014837,0.31644,-9.361487268,FALSE
3/9/1982,tues,0.010467,0.431239,-9.334419776,FALSE
3/10/1982,wed,0.001305,0.181491,-9.437639169,FALSE
3/11/1982,thur,0.000832,0.063151,-9.542034522,FALSE
3/12/1982,fri,-0.010219,-0.003849,-9.497540561,FALSE
3/15/1982,mon,0.00453,-0.136235,-9.572971447,FALSE
3/16/1982,tues,-0.003326,0.01064,-9.660817804,FALSE
3/17/1982,wed,-0.003111,-0.017903,-9.749442364,FALSE
3/18/1982,thur,0.011767,0.083986,-9.620710741,FALSE
3/19/1982,fri,0.000472,-0.077391,-9.725698586,FALSE
3/22/1982,mon,0.017094,0.14161,-9.396963969,FALSE
3/23/1982,tues,0.008662,0.290927,-9.406577665,FALSE
3/24/1982,wed,-0.004036,-0.017861,-9.490150179,FALSE
3/25/1982,thur,0.005197,0.034793,-9.556579671,FALSE
3/26/1982,fri,-0.011802,-0.164036,-9.464087342,FALSE
3/29/1982,mon,0.007188,-0.293925,-9.498076046,FALSE
3/30/1982,tues,0.000813,-0.123577,-9.602457907,FALSE
3/31/1982,wed,-0.002088,-0.135695,-9.700671941,FALSE
4/1/1982,thur,0.012645,0.134437,-9.551314226,FALSE
4/2/1982,fri,0.006376,0.178489,-9.595080484,FALSE
4/5/1982,mon,-0.003871,-0.062922,-9.676270708,FALSE
4/6/1982,tues,0.004777,-0.145221,-9.742020957,FALSE
4/7/1982,wed,-0.002959,0.062372,-9.830960029,FALSE
4/8/1982,thur,0.007251,0.184355,-9.833166657,FALSE
4/12/1982,mon,-0.001924,-0.073688,-9.930891227,FALSE
4/13/1982,tues,-0.000333,-0.029669,-10.03599867,FALSE
4/14/1982,wed,-0.003514,-0.103416,-10.11051615,FALSE
4/15/1982,thur,0.001812,-0.090856,-10.20694216,FALSE
4/16/1982,fri,0.004528,0.109819,-10.25242876,FALSE
4/19/1982,mon,0.003149,0.152457,-10.32703242,FALSE
4/20/1982,tues,-0.006546,0.08408,-10.29662052,FALSE
4/21/1982,wed,0.003397,0.14153,-10.36469732,FALSE
4/22/1982,thur,0.011435,0.244201,-10.09102943,FALSE
4/23/1982,fri,0.010541,0.347795,-9.935695092,FALSE
4/26/1982,mon,0.003959,0.176026,-10.0057183,FALSE
4/27/1982,tues,-0.009379,0.105013,-9.915098297,FALSE
4/28/1982,wed,-0.005684,-0.007536,-9.950347531,FALSE
4/29/1982,thur,-0.009072,0.009026,-9.880362998,FALSE
4/30/1982,fri,0.004039,-0.054274,-9.950905209,FALSE
5/3/1982,mon,0.000789,-0.086869,-10.05481452,FALSE
5/4/1982,tues,0.006363,0.144002,-10.06061258,FALSE
5/5/1982,wed,0,0.14413,-10.16597294,FALSE
5/6/1982,thur,0.010188,0.27751,-10.00903497,FALSE
5/7/1982,fri,0.006927,0.267137,-10.00241238,FALSE
5/10/1982,mon,-0.009572,-0.104707,-9.905025535,FALSE
5/11/1982,tues,0.005733,0.059322,-9.93978231,FALSE
5/12/1982,wed,-0.000115,0.136662,-10.04511218,FALSE
5/13/1982,thur,-0.007722,0.11864,-10.00838084,FALSE
5/14/1982,fri,-0.001549,-0.037337,-10.10783487,FALSE
5/17/1982,mon,-0.014632,-0.126852,-9.753451785,FALSE
5/18/1982,tues,-0.005302,-0.056659,-9.806442515,FALSE
5/19/1982,wed,-0.005904,-0.064074,-9.843860699,FALSE
5/20/1982,thur,-0.0041,-0.078365,-9.914636471,FALSE
5/21/1982,fri,0.0041,-0.145856,-9.982922395,FALSE
5/24/1982,mon,0.000574,-0.306448,-10.08749044,FALSE
5/25/1982,tues,-0.002166,-0.173506,-10.18039191,FALSE
5/26/1982,wed,-0.006974,-0.023937,-10.15247957,FALSE
5/27/1982,thur,-0.004608,-0.159435,-10.19907976,FALSE
5/28/1982,fri,-0.006592,-0.176666,-10.18243138,FALSE
6/1/1982,tues,-0.005592,-0.236584,-10.19992383,FALSE
6/2/1982,wed,0.002341,-0.070843,-10.28903769,FALSE
6/3/1982,thur,-0.000465,-0.085833,-10.39369095,FALSE
6/4/1982,fri,-0.014209,-0.178481,-9.949457986,FALSE
6/7/1982,mon,-0.001181,-0.165789,-10.05157929,FALSE
6/8/1982,tues,-0.002241,-0.118518,-10.14407868,FALSE
6/9/1982,wed,-0.008337,0.05415,-10.07008349,FALSE
6/10/1982,thur,0.003939,-0.037275,-10.13552025,FALSE
6/11/1982,fri,0.013715,0.255985,-9.817450967,FALSE
6/14/1982,mon,-0.009792,-0.27931,-9.744251767,FALSE
6/15/1982,tues,-0.000724,-0.163888,-9.848620651,FALSE
6/16/1982,wed,-0.005469,0.058316,-9.892968077,FALSE
6/17/1982,thur,-0.006825,-0.076558,-9.900823504,FALSE
6/18/1982,fri,-0.00362,0.01064,-9.977553987,FALSE
6/21/1982,mon,0.001685,-0.055177,-10.07614262,FALSE
6/22/1982,tues,0.012217,0.040323,-9.849193894,FALSE
6/23/1982,wed,0.016754,0.168442,-9.490333282,FALSE
6/24/1982,thur,-0.0034,0.051309,-9.578842843,FALSE
6/25/1982,fri,-0.009086,-0.313411,-9.559689217,FALSE
6/28/1982,mon,0.01096,-0.262305,-9.491709745,FALSE
6/29/1982,tues,0.000345,0.04459,-9.59689531,FALSE
6/30/1982,wed,-0.000345,0.365644,-9.702061324,FALSE
7/1/1982,thur,-0.010723,-0.108153,-9.617702178,FALSE
7/2/1982,fri,-0.007849,-0.196419,-9.625149702,FALSE
7/6/1982,tues,0.002394,-0.182489,-9.720917527,FALSE
7/7/1982,wed,0.000951,-0.126081,-9.82460558,FALSE
7/8/1982,thur,0.006631,0.168064,-9.843518393,FALSE
7/9/1982,fri,0.01129,0.205281,-9.712398542,FALSE
7/12/1982,mon,0.013118,0.326031,-9.543246056,FALSE
7/13/1982,tues,-0.000813,0.204062,-9.64758365,FALSE
7/14/1982,wed,0.005071,0.07389,-9.709655496,FALSE
7/15/1982,thur,-0.001268,0.122664,-9.812075324,FALSE
7/16/1982,fri,0.001606,0.08383,-9.912216943,FALSE
7/19/1982,mon,-0.003106,-0.016098,-9.996179323,FALSE
7/20/1982,tues,0.008834,0.123749,-9.927368445,FALSE
7/21/1982,wed,-0.001489,0.209008,-10.02769614,FALSE
7/22/1982,thur,-0.000228,-0.00571,-10.13292537,FALSE
7/23/1982,fri,-0.00172,-0.132997,-10.23004795,FALSE
7/26/1982,mon,-0.006196,-0.352168,-10.22364819,FALSE
7/27/1982,tues,-0.00324,-0.1544,-10.29738562,FALSE
7/28/1982,wed,-0.013386,0.002856,-9.938765983,FALSE
7/29/1982,thur,0.000468,0.047389,-10.04362264,FALSE
7/30/1982,fri,-0.004455,-0.294641,-10.09949854,FALSE
8/2/1982,mon,0.01657,0.014954,-9.649680877,FALSE
8/3/1982,tues,-0.00697,0.137031,-9.674611822,FALSE
8/4/1982,wed,-0.015977,0.012667,-9.407573638,FALSE
8/5/1982,thur,-0.009517,0.033929,-9.397313169,FALSE
8/6/1982,fri,-0.014568,-0.08266,-9.252465298,FALSE
8/9/1982,mon,-0.0051,0.030829,-9.328127108,FALSE
8/10/1982,tues,-0.001346,-0.003807,-9.431223979,FALSE
8/11/1982,wed,-0.002685,-0.075825,-9.526640187,FALSE
8/12/1982,thur,-0.000373,-0.053279,-9.631788379,FALSE
8/13/1982,fri,0.014224,-0.162069,-9.442508144,FALSE
8/16/1982,mon,0.005543,0.05142,-9.505715292,FALSE
8/17/1982,tues,0.047814,0.559958,-8.126488822,FALSE
8/18/1982,wed,-0.00218,0.9001,-8.230065022,FALSE
8/19/1982,thur,0.010959,0.364731,-8.286566112,FALSE
8/20/1982,fri,0.035979,0.558348,-7.94019535,FALSE
8/23/1982,mon,0.024858,0.686398,-7.869259404,FALSE
8/24/1982,tues,-0.018426,0.772781,-7.880521393,FALSE
8/25/1982,wed,0.011354,0.628821,-7.948693837,FALSE
8/26/1982,thur,0.008462,0.87011,-8.031771841,FALSE
8/27/1982,fri,-0.010068,0.251967,-8.103059762,FALSE
8/30/1982,mon,0.011065,0.028329,-8.164445549,FALSE
8/31/1982,tues,0.008927,0.248571,-8.239168729,FALSE
9/1/1982,wed,-0.00697,0.346906,-8.32429856,FALSE
9/2/1982,thur,0.015905,0.23978,-8.320006832,FALSE
9/3/1982,fri,0.017149,0.785882,-8.299486795,FALSE
9/7/1982,tues,-0.011797,0.141094,-8.344510439,FALSE
9/8/1982,wed,0.001607,0.26019,-8.448665295,FALSE
9/9/1982,thur,-0.003522,0.193366,-8.547609616,FALSE
9/10/1982,fri,-0.006277,0.162852,-8.630655886,FALSE
9/13/1982,mon,0.013005,-0.014814,-8.635947449,FALSE
9/14/1982,tues,0.004691,0.315603,-8.727633398,FALSE
9/15/1982,wed,0.008039,0.140324,-8.789635317,FALSE
9/16/1982,thur,-0.002863,0.261671,-8.889033986,FALSE
9/17/1982,fri,-0.011774,0.050467,-8.888498931,FALSE
9/20/1982,mon,-0.000698,-0.039485,-8.993466836,FALSE
9/21/1982,tues,0.019978,0.303942,-8.793545027,FALSE
9/22/1982,wed,-0.007711,0.60431,-8.856284354,FALSE
9/23/1982,thur,-0.001986,0.095518,-8.958575156,FALSE
9/24/1982,fri,-0.006774,-0.126965,-9.025063187,FALSE
9/27/1982,mon,0.0015,-0.32149,-9.12834941,FALSE
9/28/1982,tues,-0.001706,0.063978,-9.230734322,FALSE
9/29/1982,wed,-0.014308,0.012711,-9.127336514,FALSE
9/30/1982,thur,-0.011118,0.011145,-9.113668393,FALSE
10/1/1982,fri,0.012739,0.044931,-9.067434681,FALSE
10/4/1982,mon,-0.00456,-0.109636,-9.152964315,FALSE
10/5/1982,tues,0.003954,0.114791,-9.242054903,FALSE
10/6/1982,wed,0.04005,0.401439,-8.303744887,FALSE
10/7/1982,thur,0.022731,0.83769,-8.200559661,FALSE
10/8/1982,fri,0.021385,0.641532,-8.136079179,FALSE
10/11/1982,mon,0.025946,0.752842,-8.013921628,FALSE
10/12/1982,tues,-0.009036,0.648741,-8.092230731,FALSE
10/13/1982,wed,0.011393,0.736114,-8.151525256,FALSE
10/14/1982,thur,-0.018201,0.463514,-8.136728677,FALSE
10/15/1982,fri,-0.003789,0.166152,-8.236652055,FALSE
10/18/1982,mon,0.025962,0.204177,-8.092930863,FALSE
10/19/1982,tues,-0.005332,0.381429,-8.188011034,FALSE
10/20/1982,wed,0.019845,0.351863,-8.14717324,FALSE
10/21/1982,thur,0.002762,0.556246,-8.249611025,FALSE
10/22/1982,fri,-0.005337,0.357471,-8.342933629,FALSE
10/25/1982,mon,-0.035857,0.163731,-7.978248734,FALSE
10/26/1982,tues,0.010934,0.353945,-8.045598329,FALSE
10/27/1982,wed,0.000278,0.125778,-8.150931943,FALSE
10/28/1982,thur,-0.015381,0.017951,-8.169087106,FALSE
10/29/1982,fri,0.000736,0.0321,-8.274234856,FALSE
11/1/1982,mon,0.013998,0.008057,-8.297664165,FALSE
11/2/1982,tues,0.016156,0.357307,-8.292891511,FALSE
11/3/1982,wed,0.041595,0.612528,-7.828367083,FALSE
11/4/1982,thur,-0.014435,0.684886,-7.877222657,FALSE
11/5/1982,fri,0.001484,0.243417,-7.981938014,FALSE
11/8/1982,mon,-0.013728,-0.009307,-8.027802156,FALSE
11/9/1982,tues,0.021749,0.374079,-7.983809622,FALSE
11/10/1982,wed,-0.014947,0.38398,-8.018886402,FALSE
11/11/1982,thur,0.009727,0.013522,-8.092808198,FALSE
11/12/1982,fri,-0.014141,0.202218,-8.128013982,FALSE
11/15/1982,mon,-0.01794,0.012812,-8.119009865,FALSE
11/16/1982,tues,-0.013235,0.270346,-8.161062596,FALSE
11/17/1982,wed,0.01916,0.067045,-8.132899287,FALSE
11/18/1982,thur,0.004467,-0.019898,-8.230740249,FALSE
11/19/1982,fri,-0.010568,-0.117887,-8.290560136,FALSE
11/22/1982,mon,-0.021027,-0.057209,-8.217083043,FALSE
11/23/1982,tues,-0.009051,-0.088421,-8.289288592,FALSE
11/24/1982,wed,0.009051,-0.172632,-8.359055044,FALSE
11/26/1982,fri,0.007333,-0.720858,-8.4392308,FALSE
11/29/1982,mon,-0.004487,-0.267009,-8.534297642,FALSE
11/30/1982,tues,0.035682,0.155064,-8.097597065,FALSE
12/1/1982,wed,-0.007912,0.29121,-8.180357092,FALSE
12/2/1982,thur,0.001957,-0.039286,-8.284199116,FALSE
12/3/1982,fri,-0.001695,-0.12217,-8.388295706,FALSE
12/6/1982,mon,0.023278,0.034232,-8.258869772,FALSE
12/7/1982,tues,0.001221,0.313526,-8.363590519,FALSE
12/8/1982,wed,-0.009363,0.172207,-8.428030963,FALSE
12/9/1982,thur,-0.018439,0.092956,-8.374024883,FALSE
12/10/1982,fri,-0.00899,0.04664,-8.44121226,FALSE
12/13/1982,mon,0.005404,-0.268388,-8.531649178,FALSE
12/14/1982,tues,-0.014654,0.168992,-8.522760661,FALSE
12/15/1982,wed,-0.016723,-0.030171,-8.4829454,FALSE
12/16/1982,thur,-0.002411,-0.128536,-8.585191022,FALSE
12/17/1982,fri,0.021232,-0.100026,-8.453055219,FALSE
12/20/1982,mon,-0.006935,-0.301076,-8.53366867,FALSE
12/21/1982,tues,0.025311,-0.079298,-8.330194672,FALSE
12/22/1982,wed,0.004629,-0.015123,-8.425730403,FALSE
12/23/1982,thur,0.009644,-0.298584,-8.48501646,FALSE
12/27/1982,mon,0.024089,-0.27146,-8.318701414,FALSE
12/28/1982,tues,-0.01097,-0.370549,-8.370690109,FALSE
12/29/1982,wed,0.000689,-0.43824,-8.475822388,FALSE
12/30/1982,thur,-0.011609,-0.410139,-8.511806227,FALSE
12/31/1982,fri,-0.000793,-0.700653,-8.616819623,FALSE
1/3/1983,mon,-0.018809,-0.367526,-8.52568918,FALSE
1/4/1983,tues,0.018369,-0.124658,-8.457891326,FALSE
1/5/1983,wed,-0.001138,0.103115,-8.562573999,FALSE
1/6/1983,thur,0.024606,0.399455,-8.366354132,FALSE
1/7/1983,fri,0.004797,0.379317,-8.460778832,FALSE
1/10/1983,mon,0.015016,0.161257,-8.454246562,FALSE
1/11/1983,tues,-0.007867,0.121759,-8.527830063,FALSE
1/12/1983,wed,-0.000166,0.231989,-8.633175474,FALSE
1/13/1983,thur,-0.008955,-0.118895,-8.689721459,FALSE
1/14/1983,fri,0.006404,0.001139,-8.76836463,FALSE
1/17/1983,mon,0.003657,0.034325,-8.864219123,FALSE
1/18/1983,tues,-0.004768,-0.087971,-8.951868288,FALSE
1/19/1983,wed,-0.010793,-0.056984,-8.961962696,FALSE
1/20/1983,thur,0.002581,-0.035986,-9.061566981,FALSE
1/21/1983,fri,-0.0168,-0.107605,-8.927702249,FALSE
1/24/1983,mon,-0.0219,0.054968,-8.695369352,FALSE
1/25/1983,tues,0.011447,-0.075442,-8.717315038,FALSE
1/26/1983,wed,-0.003885,-0.147012,-8.812486825,FALSE
1/27/1983,thur,0.02442,0.029266,-8.549658534,FALSE
1/28/1983,fri,0.001034,0.04352,-8.65440621,FALSE
1/31/1983,mon,0.010232,-0.243059,-8.695185931,FALSE
2/1/1983,tues,-0.014901,-0.050307,-8.663062093,FALSE
2/2/1983,wed,0.002686,-0.121505,-8.763796662,FALSE
2/3/1983,thur,0.001899,-0.099292,-8.866596779,FALSE
2/4/1983,fri,0.012368,-0.003277,-8.858152982,FALSE
2/7/1983,mon,0.00849,-0.014921,-8.908732466,FALSE
2/8/1983,tues,-0.010886,-0.132536,-8.921159673,FALSE
2/9/1983,wed,-0.007383,-0.036526,-8.982161519,FALSE
2/10/1983,thur,0.018867,0.063366,-8.813825195,FALSE
2/11/1983,fri,-0.00115,-0.008773,-8.918197763,FALSE
2/14/1983,mon,0.009709,-0.185946,-8.948263841,FALSE
2/15/1983,tues,-0.003653,0.013851,-9.04228256,FALSE
2/16/1983,wed,-0.005201,-0.071382,-9.122558459,FALSE
2/17/1983,thur,0.00136,-0.163652,-9.226037733,FALSE
2/18/1983,fri,0.003584,-0.132377,-9.317001733,FALSE
2/22/1983,tues,-0.01143,-0.05215,-9.272645868,FALSE
2/23/1983,wed,0.014701,-0.053743,-9.150423765,FALSE
2/24/1983,thur,0.022911,0.237312,-8.817957802,FALSE
2/25/1983,fri,-0.000776,0.11967,-8.922867071,FALSE
2/28/1983,mon,-0.00745,-0.066259,-8.983003226,FALSE
3/1/1983,tues,0.016128,0.149188,-8.881148142,FALSE
3/2/1983,wed,0.00384,0.232527,-8.974790893,FALSE
3/3/1983,thur,0.00264,0.251888,-9.074053155,FALSE
3/4/1983,fri,0.002545,0.026239,-9.173153456,FALSE
3/7/1983,mon,0.000683,-0.045934,-9.278014364,FALSE
3/8/1983,tues,-0.019421,-0.09891,-9.012891315,FALSE
3/9/1983,wed,0.011419,-0.039816,-9.005887203,FALSE
3/10/1983,thur,-0.010384,0.083569,-9.01807921,FALSE
3/11/1983,fri,-0.002859,-0.261527,-9.115975184,FALSE
3/14/1983,mon,-0.002948,-0.340412,-9.212588196,FALSE
3/15/1983,tues,0.008995,-0.324796,-9.231672186,FALSE
3/16/1983,wed,-0.007605,-0.031118,-9.273443124,FALSE
3/17/1983,thur,0.000869,-0.201674,-9.377910744,FALSE
3/18/1983,fri,0.000689,-0.131773,-9.482647513,FALSE
3/21/1983,mon,0.006732,-0.170396,-9.523985931,FALSE
3/22/1983,tues,-0.002064,-0.07265,-9.622891275,FALSE
3/23/1983,wed,0.015814,0.101679,-9.377751839,FALSE
3/24/1983,thur,0.004399,0.071711,-9.458007816,FALSE
3/25/1983,fri,-0.005083,-0.102271,-9.527250795,FALSE
3/28/1983,mon,-0.005956,-0.371544,-9.579914873,FALSE
3/29/1983,tues,-0.001881,-0.251012,-9.679601237,FALSE
3/30/1983,wed,0.01064,-0.099163,-9.601717237,FALSE
3/31/1983,thur,-0.011666,0.180634,-9.505240834,FALSE
4/4/1983,mon,-0.002144,-0.249717,-9.603766441,FALSE
4/5/1983,tues,-0.006629,-0.09339,-9.639266091,FALSE
4/6/1983,wed,-0.005972,-0.088412,-9.685548079,FALSE
4/7/1983,thur,0.003729,-0.189684,-9.766362126,FALSE
4/8/1983,fri,0.006297,-0.213783,-9.797706745,FALSE
4/11/1983,mon,0.015107,-0.025925,-9.527201235,FALSE
4/12/1983,tues,0.003052,-0.043952,-9.618455087,FALSE
4/13/1983,wed,0.009835,0.18432,-9.573978071,FALSE
4/14/1983,thur,0.007416,0.073612,-9.595074167,FALSE
4/15/1983,fri,0.005213,0.064768,-9.657031931,FALSE
4/18/1983,mon,0.010108,0.051213,-9.599037305,FALSE
4/19/1983,tues,-0.00738,0.074664,-9.618898258,FALSE
4/20/1983,wed,0.014311,0.33742,-9.429791623,FALSE
4/21/1983,thur,-0.002689,0.216075,-9.525193456,FALSE
4/22/1983,fri,0.006735,0.076572,-9.563782547,FALSE
4/25/1983,mon,-0.007627,0.05596,-9.581088451,FALSE
4/26/1983,tues,0.018568,0.129904,-9.244967739,FALSE
4/27/1983,wed,-0.000877,0.319268,-9.349444406,FALSE
4/28/1983,thur,0.00916,0.094228,-9.353019189,FALSE
4/29/1983,fri,0.005463,0.208797,-9.420852289,FALSE
5/2/1983,mon,-0.017997,0.018534,-9.158669599,FALSE
5/3/1983,tues,0.003051,0.034535,-9.254256419,FALSE
5/4/1983,wed,0.003834,0.160558,-9.342697711,FALSE
5/5/1983,thur,0.005813,0.214667,-9.406088503,FALSE
5/6/1983,fri,0.010496,0.384659,-9.372659204,FALSE
5/9/1983,mon,-0.003544,0.069738,-9.461742204,FALSE
5/10/1983,tues,0.00118,0.171815,-9.565115835,FALSE
5/11/1983,wed,-0.008133,0.128015,-9.570825709,FALSE
5/12/1983,thur,-0.004371,-0.045939,-9.646195515,FALSE
5/13/1983,fri,0.003576,-0.057378,-9.72982807,FALSE
5/16/1983,mon,-0.013024,-0.100817,-9.559946786,FALSE
5/17/1983,tues,0.002333,-0.102346,-9.656764203,FALSE
5/18/1983,wed,-0.001851,0.121124,-9.75619249,FALSE
5/19/1983,thur,-0.01018,-0.062235,-9.680273604,FALSE
5/20/1983,fri,-0.001134,-0.193452,-9.783351554,FALSE
5/23/1983,mon,0.008818,-0.046584,-9.746142494,FALSE
5/24/1983,tues,0.015276,0.20296,-9.484748008,FALSE
5/25/1983,wed,0.008145,0.293408,-9.497534697,FALSE
5/26/1983,thur,-0.004502,0.049036,-9.573330644,FALSE
5/27/1983,fri,-0.006026,-0.1675,-9.622315424,FALSE
5/31/1983,tues,-0.013377,-0.192359,-9.46516643,FALSE
6/1/1983,wed,0.001857,-0.084446,-9.565597322,FALSE
6/2/1983,thur,0.007648,-0.009683,-9.582289953,FALSE
6/3/1983,fri,0.00132,-0.084186,-9.684846603,FALSE
6/6/1983,mon,0.000989,-0.027451,-9.788462806,FALSE
6/7/1983,tues,-0.016047,-0.018231,-9.481653549,FALSE
6/8/1983,wed,-0.007906,0.068324,-9.499825936,FALSE
6/9/1983,thur,0.002948,-0.031737,-9.592370634,FALSE
6/10/1983,fri,0.005962,-0.138084,-9.641473349,FALSE
6/13/1983,mon,0.020227,0.006288,-9.216434101,FALSE
6/14/1983,tues,0.005482,0.079606,-9.288745471,FALSE
6/15/1983,wed,0.008131,0.033426,-9.317647114,FALSE
6/16/1983,thur,0.008867,0.317263,-9.330191595,FALSE
6/17/1983,fri,-0.004907,0.031956,-9.405841276,FALSE
6/20/1983,mon,-0.002426,-0.074661,-9.503281315,FALSE
6/21/1983,tues,0.006612,0.124361,-9.545572997,FALSE
6/22/1983,wed,-0.001372,0.192928,-9.648014052,FALSE
6/23/1983,thur,-0.003136,-0.017316,-9.736592034,FALSE
6/24/1983,fri,-8.10E-05,-0.118632,-9.841940439,FALSE
6/27/1983,mon,-0.00989,-0.271377,-9.761325363,FALSE
6/28/1983,tues,-0.016599,-0.095346,-9.440655326,FALSE
6/29/1983,wed,0.003805,-0.108427,-9.525964136,FALSE
6/30/1983,thur,0.006667,-0.173425,-9.5657982,FALSE
7/1/1983,fri,0.002697,-0.355054,-9.659693577,FALSE
7/5/1983,tues,-0.013748,-0.319064,-9.480506089,FALSE
7/6/1983,wed,0.009979,-0.07648,-9.450498733,FALSE
7/7/1983,thur,-0.0084,0.048756,-9.460847669,FALSE
7/8/1983,fri,-0.002655,-0.328636,-9.556193229,FALSE
7/11/1983,mon,0.006778,-0.401617,-9.591905669,FALSE
7/12/1983,tues,-0.014019,-0.268875,-9.419782838,FALSE
7/13/1983,wed,-0.000584,-0.286528,-9.524675845,FALSE
7/14/1983,thur,0.00542,-0.09439,-9.586307796,FALSE
7/15/1983,fri,-0.010031,-0.371252,-9.54082,FALSE
7/18/1983,mon,-0.002023,-0.27808,-9.639870227,FALSE
7/19/1983,tues,0.006049,-0.204083,-9.684627081,FALSE
7/20/1983,wed,0.025354,0.185715,-9.025580956,FALSE
7/21/1983,thur,0.001229,0.1132,-9.129547792,FALSE
7/22/1983,fri,0.001463,-0.273326,-9.232716664,FALSE
7/25/1983,mon,0.00138,-0.199898,-9.335916067,FALSE
7/26/1983,tues,0.008738,0.01748,-9.349438775,FALSE
7/27/1983,wed,-0.010687,0.101339,-9.318671183,FALSE
7/28/1983,thur,-0.011542,-0.133396,-9.271357633,FALSE
7/29/1983,fri,-0.014183,0.059826,-9.163561753,FALSE
8/1/1983,mon,-0.004186,-0.157333,-9.250508726,FALSE
8/2/1983,tues,-0.005214,-0.190351,-9.324912967,FALSE
8/3/1983,wed,0.008232,-0.114782,-9.349213435,FALSE
8/4/1983,thur,-0.012374,0.109571,-9.276042129,FALSE
8/5/1983,fri,0.000169,-0.28792,-9.381368698,FALSE
8/8/1983,mon,-0.017244,-0.234014,-9.155964882,FALSE
8/9/1983,tues,0.00447,-0.104247,-9.240520958,FALSE
8/10/1983,wed,0.006578,-0.086273,-9.297521582,FALSE
8/11/1983,thur,-0.001353,-0.245717,-9.400665391,FALSE
8/12/1983,fri,0.007161,-0.230609,-9.439374489,FALSE
8/15/1983,mon,0.00898,-0.078128,-9.437972733,FALSE
8/16/1983,tues,-0.002559,-0.222639,-9.534240332,FALSE
8/17/1983,wed,0.013392,-0.021666,-9.396258107,FALSE
8/18/1983,thur,-0.011688,-0.088715,-9.333720945,FALSE
8/19/1983,fri,0.00145,-0.420815,-9.436443173,FALSE
8/22/1983,mon,0.007458,-0.160717,-9.467172825,FALSE
8/23/1983,tues,-0.008564,-0.290308,-9.472363405,FALSE
8/24/1983,wed,-0.007269,-0.212968,-9.504193043,FALSE
8/25/1983,thur,0.000684,-0.240607,-9.608857027,FALSE
8/26/1983,fri,0.005898,-0.367494,-9.658240181,FALSE
8/29/1983,mon,0.00171,-0.515582,-9.758529741,FALSE
8/30/1983,tues,0.001615,-0.352379,-9.858889209,FALSE
8/31/1983,wed,0.016682,-0.091809,-9.499595414,FALSE
9/1/1983,thur,-0.007718,-0.154202,-9.520262464,FALSE
9/2/1983,fri,0.007134,-0.398503,-9.551358948,FALSE
9/6/1983,tues,0.018964,-0.008509,-9.210758059,FALSE
9/7/1983,wed,0.004342,0.065887,-9.295380312,FALSE
9/8/1983,thur,0.00163,-0.105456,-9.397530441,FALSE
9/9/1983,fri,-0.005149,-0.119534,-9.467983887,FALSE
9/12/1983,mon,-0.008644,0.262186,-9.471314953,FALSE
9/13/1983,tues,-0.00406,-0.166414,-9.553176234,FALSE
9/14/1983,wed,0.004385,-0.170915,-9.628873091,FALSE
9/15/1983,thur,-0.011806,-0.209644,-9.522866655,FALSE
9/16/1983,fri,0.008743,-0.136469,-9.518386389,FALSE
9/19/1983,mon,0.006692,-0.006207,-9.558230161,FALSE
9/20/1983,tues,0.012283,0.178888,-9.450589264,FALSE
9/21/1983,wed,-0.004734,0.059964,-9.524774443,FALSE
9/22/1983,thur,0.01138,0.120949,-9.450253627,FALSE
9/23/1983,fri,-0.001536,0.080687,-9.55228773,FALSE
9/26/1983,mon,0.004117,0.007225,-9.631481763,FALSE
9/27/1983,tues,-0.010204,-0.049792,-9.574475071,FALSE
9/28/1983,wed,-0.004819,-0.111619,-9.64336503,FALSE
9/29/1983,thur,-0.001475,-0.137493,-9.745007458,FALSE
9/30/1983,fri,-0.005669,-0.173131,-9.791210849,FALSE
10/3/1983,mon,-0.001485,-0.091877,-9.892200096,FALSE
10/4/1983,tues,0.004368,0.182084,-9.956493892,FALSE
10/5/1983,wed,0.010865,0.180546,-9.817643306,FALSE
10/6/1983,thur,0.014768,0.327555,-9.555042562,FALSE
10/7/1983,fri,0.002637,0.193088,-9.649557371,FALSE
10/10/1983,mon,0.009778,-0.237725,-9.602354304,FALSE
10/11/1983,tues,-0.015304,-0.066165,-9.381932219,FALSE
10/12/1983,wed,-0.004349,-0.115874,-9.462650925,FALSE
10/13/1983,thur,0.001372,-0.223246,-9.565321466,FALSE
10/14/1983,fri,0.001695,-0.162673,-9.66613913,FALSE
10/17/1983,mon,-0.004617,-0.074166,-9.734821644,FALSE
10/18/1983,tues,-0.005493,0.085634,-9.785077869,FALSE
10/19/1983,wed,-0.003251,0.25072,-9.869786854,FALSE
